targeting_score,delta_ce_correct,delta_ce_target,delta_ce_other,margin_shift_target,margin_shift_correct,baseline_contrastive_mean,final_contrastive_mean,influence_score_min,influence_score_max,influence_score_mean,influence_score_std,perturbation_norm_mean,perturbation_norm_max,perturbations_at_budget,n_train,n_probes_used,top_k_used,final_retrain_train_loss,final_retrain_val_loss,alphabet_size,random_seed,batch_size,learning_rate,damping,top_k,top_k_mode,epsilon,alpha,n_steps,n_probes,probe_shift,target_shift,epoch_start,epoch_target,noise_std,base_checkpoint_dir,base_output_dir,base_results_dir,exp_dir,shift_diff_raw,shift_diff_wrapped,gcd_with_alph,is_coprime
-0.11835286494309465,-3.746251051779838e-05,-3.746251051779838e-05,-0.11839032745361244,0.0,0.0,0.0,0.0,-122.32784271240234,44.76344299316406,-0.17356303334236145,6.7803497314453125,2.2860000848770143,2.799999713897705,0,30000,100,100,0.6097733407640762,0.6005190625975404,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,12,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t12,0,0,29,False
2.362340599060058,0.023064081219490617,-3.0254135704040532,-0.6630729713439951,3.0521286663966,0.0,-3.315975821018219,-2.122917002439499,-1002.3660278320312,1083.9691162109375,11.688743591308594,52.79099655151367,2.5499998354911804,2.999999523162842,0,30000,100,100,0.6108484231332726,0.6005078848404221,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,13,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t13,1,1,1,True
0.4551780319213865,0.0065316409338265664,-0.8581584930419925,-0.40298046112060604,0.8433419074210031,0.0,-3.6957695484161377,-3.389825093746185,-637.0133666992188,866.5328369140625,12.337152481079102,44.40304946899414,2.719999647140503,2.999999523162842,0,30000,100,100,0.611313360840527,0.6005125075955934,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,14,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t14,2,2,1,True
0.4280671310424804,0.031010874265339224,-1.1390478134155266,-0.7109806823730462,1.2132380124097213,0.0,-3.344418501853943,-2.8987330734729766,-603.6871948242188,1175.7242431640625,10.567837715148926,41.133544921875,2.637999746799469,2.999999523162842,0,30000,100,100,0.6112824461099181,0.6005024638357042,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,15,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t15,3,3,1,True
0.8926202583312985,0.004355870961444457,-1.814763431549073,-0.9221431732177745,1.7365806243601352,0.0,-3.33329781293869,-2.6760328888893126,-629.8509521484375,799.8900756835938,8.448445320129395,37.153076171875,2.583999801874161,2.999999523162842,0,30000,100,100,0.6140039264520348,0.6004976071888888,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,16,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t16,4,4,1,True
1.1796240119934076,0.0029022200725739855,-1.9164545822143548,-0.7368305702209472,1.8991020795710825,0.0,-3.7320961356163025,-3.019415205717087,-854.181640625,847.045166015625,6.829745292663574,41.62084197998047,2.5319998383522035,2.9999992847442627,0,30000,100,100,0.613328146654914,0.6004904244519487,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,17,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t17,5,5,1,True
1.7854128723144518,0.002119891353067942,-2.3943089103698734,-0.6088960380554216,2.43415651035325,0.0,-3.489593875408173,-2.53690881729126,-1190.903076171875,1758.05712890625,8.855524063110352,59.25715255737305,2.6139997911453245,2.999999523162842,0,30000,100,100,0.6108332403433094,0.6005038105988805,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,18,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t18,6,6,1,True
1.9330022163391103,0.03276647214486729,-2.735126285552978,-0.8021240692138676,2.8054900211938993,0.0,-3.293010377883911,-2.2047127306461336,-1090.12451171875,939.8231811523438,10.984455108642578,52.95424270629883,2.5919997978210447,2.999999523162842,0,30000,100,100,0.6134773210675986,0.6005184801318978,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,19,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t19,7,7,1,True
0.3199866371154769,0.002623419412993826,-1.0247711372375488,-0.7047845001220718,1.0336880701058475,0.0,-3.824969696998596,-3.4465709567070006,-779.5027465820312,1096.459716796875,11.369851112365723,40.2994384765625,2.6699996972084046,2.999999523162842,0,30000,100,100,0.6119624875755961,0.6005037464673006,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,2,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t2,10,10,1,True
0.30430390930175655,0.00047336253686808044,-1.1438281631469724,-0.8395242538452159,1.1506435359769378,0.0,-4.214216995239258,-3.771604228019714,-562.8181762695312,1101.675537109375,11.920370101928711,29.855960845947266,2.7419996571540834,2.999999523162842,0,30000,100,100,0.6136235007599219,0.6005005270619935,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,20,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t20,8,8,1,True
1.1484279861450197,0.0001876611192710698,-1.3222716903686518,-0.17384370422363205,1.318606851873449,0.0,-3.415819597244263,-2.9141592144966126,-1478.1937255859375,1171.766845703125,10.21347713470459,53.459068298339844,2.64999974489212,2.999999523162842,0,30000,100,100,0.6117868478110096,0.6005113539816458,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,21,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t21,9,9,1,True
0.4219732685089088,0.024322669744724405,-0.9355795288085922,-0.5136062602996834,0.9333772966436065,0.0,-3.6140526235103607,-3.270630770921707,-690.6107177734375,926.337158203125,11.885766983032227,37.1570930480957,2.655999729633331,2.999999523162842,0,30000,100,100,0.6133517658532556,0.6004877007460292,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,22,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t22,10,10,1,True
0.11575432586669798,0.009241616366780364,-1.1375026321411141,-1.0217483062744162,1.1754552773990181,0.0,-3.6834901928901673,-3.272753369808197,-658.3187255859375,817.6060791015625,11.110918045043945,30.944766998291016,2.709999701976776,2.999999523162842,0,30000,100,100,0.6129478119583781,0.6005072480515589,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,23,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t23,11,11,1,True
0.0566983032226549,0.010473670724895783,-0.9290273284912107,-0.8723290252685558,0.9870634721018263,0.0,-3.809277617931366,-3.4555339932441713,-608.8206176757812,845.0321655273438,10.793281555175781,28.741012573242188,2.7059996843338014,2.999999523162842,0,30000,100,100,0.6125241482435767,0.6004964045331448,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,24,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t24,12,12,1,True
0.9145109863281231,0.007921542359981685,-1.32047451019287,-0.405963523864747,1.3262371041757828,0.0,-3.455299413204193,-2.9612917363643647,-1058.2401123046875,1279.6107177734375,9.002686500549316,46.39456558227539,2.6439997243881224,2.999999523162842,0,30000,100,100,0.6119877138117483,0.6005057330372967,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,25,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t25,13,13,1,True
1.339938793182374,0.01846379892609548,-2.10172866821289,-0.7617898750305159,2.0759051474296397,0.0,-3.4094408631324766,-2.6036548018455505,-1179.2259521484375,962.3548583984375,10.43851375579834,52.63959884643555,2.5579998326301574,2.999999523162842,0,30000,100,100,0.6137677348498851,0.6004936845996712,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,26,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t26,14,14,1,True
1.0968922462463402,-2.0338987815193745e-05,-1.8922222709655765,-0.7953300247192363,1.84253100604804,0.0,-3.495806610584259,-2.7783145666122437,-671.0330200195312,1017.8421630859375,11.947931289672852,46.345863342285156,2.6739997053146363,2.999999523162842,0,30000,100,100,0.612098526725891,0.6004986702641354,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,27,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t27,15,14,1,True
0.6911710968017575,0.013439674840774386,-1.4876872634887688,-0.7965161666870113,1.525427542070365,0.0,-3.4974384903907776,-2.9351888597011566,-823.93896484375,1110.8746337890625,13.130721092224121,43.36048889160156,2.6139997673034667,2.999999523162842,0,30000,100,100,0.6120170414574874,0.6004989909220345,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,28,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t28,16,13,1,True
1.5305152244567886,0.004478810152504594,-2.2648261833190926,-0.734310958862304,2.264802300091115,0.0,-3.3623183488845827,-2.487508624792099,-1329.2158203125,1411.329345703125,11.082932472229004,52.032752990722656,2.485999896526337,2.999999523162842,0,30000,100,100,0.612629821432679,0.6004935653903817,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,3,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t3,9,9,1,True
0.23656377029418962,0.011925114989862777,-1.1701949691772455,-0.9336311988830559,1.1279498935484737,0.0,-4.04040664434433,-3.6040538430213926,-795.7217407226562,1011.1465454101562,14.021560668945312,33.95698165893555,2.713999664783478,2.999999523162842,0,30000,100,100,0.6144975660198024,0.6004921160166776,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,4,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t4,8,8,1,True
1.9137367820739746,0.02826434971415438,-2.8134261512756344,-0.8996893692016599,2.8694062778247362,0.0,-3.3677580833435057,-2.259235405921936,-892.0582275390625,1034.8935546875,11.893094062805176,53.64644241333008,2.5479998540878297,2.999999523162842,0,30000,100,100,0.6103713321787462,0.6004901860333696,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,5,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t5,7,7,1,True
2.1935580253601064,-0.0004589671257417653,-2.899598560333251,-0.7060405349731447,2.8627244891358066,0.0,-3.532217562198639,-2.42409907579422,-1596.2054443359375,1243.9818115234375,11.7142333984375,58.12485122680664,2.4199999594688415,2.9999992847442627,0,30000,100,100,0.6095867989414028,0.6005041946338702,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,6,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t6,6,6,1,True
0.6635851249694831,0.009717150115175172,-1.5413041496276865,-0.8777190246582034,1.595265085044337,0.0,-3.797086000442505,-3.201178842782974,-667.0596313476562,1106.677001953125,11.877490043640137,38.945411682128906,2.7099996638298034,2.999999523162842,0,30000,100,100,0.6134964127276243,0.6004998812192603,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,7,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t7,5,5,1,True
0.8923030548095685,0.02026791819429491,-1.6708278846740718,-0.7785248298645033,1.642764017421087,0.0,-2.8298216462135315,-2.244996798038483,-1367.1351318359375,809.6813354492188,9.022391319274902,48.15852737426758,2.647999746799469,2.999999523162842,0,30000,100,100,0.6128727706002274,0.6005015101613878,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,8,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t8,4,4,1,True
0.508072212219238,0.00223790634656325,-1.3489185714721685,-0.8408463592529305,1.3475130238268218,0.0,-3.543429911136627,-3.0626126527786255,-702.2479858398438,1141.5738525390625,10.827367782592773,41.478187561035156,2.521999862194061,2.999999523162842,0,30000,100,100,0.6116408788319081,0.6005045877227301,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,12,9,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p12_t9,3,3,1,True
1.611302242279053,0.005570659766090103,-2.2075485801696777,-0.5962463378906246,2.2081557585364395,0.0,-3.1852714896202086,-2.258035832643509,-1117.00244140625,776.1635131835938,8.140324592590332,49.75960922241211,2.198000093698502,2.799999713897705,0,30000,100,100,0.6079666883960716,0.6005060597311093,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,13,0,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p13_t0,13,13,1,True
0.14156350708007714,0.018567516151233573,-0.652843704223633,-0.5112801971435559,0.7042493029766035,0.0,-3.7599237680435182,-3.524509274959564,-471.90899658203125,513.8983154296875,8.670892715454102,26.2999210357666,2.673999722003937,2.999999523162842,0,30000,100,100,0.612031031519111,0.6005025113685222,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,13,1,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p13_t1,12,12,1,True
0.49874639129638787,0.002221802140702493,-0.9679262924194347,-0.46917990112304686,0.9963967983074902,0.0,-3.534842646121979,-3.200242614746094,-719.4999389648438,708.7326049804688,7.224688529968262,42.017677307128906,2.503999860286713,2.999999523162842,0,30000,100,100,0.6111706335153153,0.6004900245726863,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,13,10,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p13_t10,3,3,1,True
0.5136489639282225,-0.0012425653927493827,-0.6027883911132825,-0.08913942718506007,0.5971683918174606,0.0,-3.69940322637558,-3.4920853853225706,-1009.0293579101562,712.21044921875,5.57258415222168,40.86531448364258,2.6099998211860655,2.999999523162842,0,30000,100,100,0.6126033895051302,0.6005128938940507,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,13,11,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p13_t11,2,2,1,True
1.5427354202270527,-0.002528481107437981,-1.6907297706604014,-0.14799435043334874,1.6579172553606807,0.0,-3.3544197559356688,-2.701629972457886,-1862.140625,1128.8739013671875,8.569646835327148,63.31086730957031,2.581999785900116,2.999999523162842,0,30000,100,100,0.6119640120056901,0.6004931685290759,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,13,12,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p13_t12,1,1,1,True
-0.11833645122114128,-0.008648785900440995,-0.008648785900440995,-0.12698523712158227,0.0,0.0,0.0,0.0,-135.6990203857422,26.098299026489258,-0.30135083198547363,6.271392345428467,2.3660000133514405,2.799999475479126,0,30000,100,100,0.6102344443294794,0.6005210386046881,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,13,13,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p13_t13,0,0,29,False
1.58895458984375,0.006924898404977283,-1.7230842781066897,-0.1341296882629397,1.7008935484978565,0.0,-3.3440685153007506,-2.6687985181808473,-1046.14501953125,1773.32861328125,7.996016502380371,58.82273864746094,2.4299999403953554,2.999999523162842,0,30000,100,100,0.6090198550651322,0.6005035065397432,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,13,14,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p13_t14,1,1,1,True
0.7492512855529796,0.010781370786135086,-0.9562370491027838,-0.20698576354980425,0.9857804818982586,0.0,-3.433776891231537,-3.08055979013443,-535.4845581054688,802.630126953125,7.9114766120910645,37.6585578918457,2.5379998254776,2.999999523162842,0,30000,100,100,0.6090718479807189,0.6005118293098256,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,13,15,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p13_t15,2,2,1,True
0.42273813629150325,0.012013645943370649,-0.8487899398803709,-0.42605180358886763,0.8429661493483863,0.0,-3.3975006699562074,-3.1042629361152647,-603.6156005859375,636.5588989257812,8.233426094055176,33.029850006103516,2.429999955892563,2.9999992847442627,0,30000,100,100,0.6111991941801774,0.6004911827135689,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,13,16,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p13_t16,3,3,1,True
1.0057462997436506,0.012208312904112971,-1.2145820808410637,-0.20883578109741308,1.2343573076121606,0.0,-3.169564437866211,-2.7295026659965513,-834.9542846679688,1111.905029296875,6.239163398742676,42.414031982421875,2.372000021934509,2.999999523162842,0,30000,100,100,0.6097604904347645,0.6005057881150064,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,13,17,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p13_t17,4,4,1,True
0.3608135871887175,0.010423238761140964,-0.48838153839111165,-0.12756795120239417,0.4888786328798621,0.0,-3.8320693731307984,-3.6736702799797056,-650.2101440429688,586.61376953125,4.535228729248047,33.98477554321289,2.4519999158382415,2.999999523162842,0,30000,100,100,0.6121543211215086,0.600488820407964,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,13,18,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p13_t18,5,5,1,True
2.1189670066833513,0.03724755887524225,-2.456938915252686,-0.3379719085693349,2.5204019417362304,0.0,-3.4657517790794374,-2.5003132700920103,-1057.80712890625,1003.3585205078125,7.70249605178833,56.28895568847656,2.2200000929832457,2.799999475479126,0,30000,100,100,0.6105875149210379,0.60049830056444,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,13,19,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p13_t19,6,6,1,True
0.1853586463928245,0.007596912626177073,-0.7275742340087898,-0.5422155876159653,0.6797875310197841,0.0,-3.517371678352356,-3.295781970024109,-740.2991943359375,725.697265625,8.742220878601074,33.240150451660156,2.6399997305870055,2.9999992847442627,0,30000,100,100,0.6112075955120485,0.6004968436458443,29,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,13,2,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_29/p13_t2,11,11,1,True
